Material_Code,itemdesc,Item_Type,State_Name,Valid_Start_Date,Valid_End_Date,Sale_Start_Date,Sale_End_Date,SerialNo_Entry_Start_Date,SerialNo_Entry_End_Date,Entries_Count,Multiplier_Count,Multiplier_Type
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,ARUNACHAL PRADESH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,ASSAM,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,ASSAM,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,BIHAR,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,BIHAR,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,CHANDIGARH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,CHANDIGARH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,CHHATTISGARH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,CHHATTISGARH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,DADRA AND NAGAR HAV,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,DADRA AND NAGAR HAV,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,DAMAN AND DIU,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,DAMAN AND DIU,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,DELHI,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,DELHI,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,GOA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,GOA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,GUJARAT,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,GUJARAT,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,HARYANA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,HARYANA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,HIMACHAL PRADESH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,HIMACHAL PRADESH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,JAMMU AND KASHMIR,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,JAMMU AND KASHMIR,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,JHARKHAND,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,JHARKHAND,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,KARNATAKA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,KARNATAKA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,KERALA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,KERALA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,MADHYA PRADESH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,MAHARASHTRA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,MAHARASHTRA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,MANIPUR,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,MANIPUR,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,MEGHALAYA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,MEGHALAYA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,MIZORAM,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,NAGALAND,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,NAGALAND,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,ODISHA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,ODISHA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,ORISSA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,ORISSA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,PUDUCHERRY,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,PUDUCHERRY,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,PUNJAB,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,PUNJAB,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,RAJASTHAN,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,RAJASTHAN,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,SIKKIM,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,SIKKIM,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,TAMIL NADU,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,TAMIL NADU,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,TELANGANA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,TELANGANA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,TRIPURA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,TRIPURA,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,UTTAR PRADESH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,UTTAR PRADESH,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,UTTARAKHAND,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0PD4FSCD20,20W LED BATTEN INDUS PRO 4FT CDL,BATTEN,UTTARAKHAND,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
TBA0UD4FRCD18,18W LED BATTEN INDUS ECO 4FT CDL,BATTEN,WEST BENGAL,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,07-01-2020 00:00,11,22.11,mul
